total,under15,15to64,over64,birth,death,transferee,out-migrant,daytime,elder,marriage,divorce
12.032064436899676,9.974551610967133,11.599479237274803,10.533295492533984,7.265429723253953,7.20934025660291,8.954931860074698,8.93313654381203,12.087176490586318,8.882669291308039,6.945051063725834,5.998936561946683
11.741573836918883,9.63456180856679,11.26706328896891,10.369514535394131,6.80128303447162,7.002155954403621,8.402455513945814,8.453827315794417,11.768884645226061,8.6328406149422,6.423246963533519,5.717027701406222
9.298625936843543,6.579251212010101,8.59748202264504,8.473659189392508,3.8501476017100584,5.3706380281276624,5.6131281063880705,6.230481447578482,9.492733482494353,7.130098510125578,3.367295829986474,2.70805020110221
11.409185857153442,9.235423152343646,10.912083955194309,10.127950233416236,6.322565239927284,6.856461984594587,8.001019961323651,8.079927770758275,11.408298013888231,8.382975849296429,5.991464547107982,5.135798437050262
10.621302955145095,8.529516941105069,10.187876709287115,9.140454244512016,5.8377304471659395,5.924255797414532,7.579167967396076,7.665284718471351,10.671440675897315,7.422373700986824,5.3612921657094255,4.382026634673881
10.104712639749316,7.920083199053234,9.602922854253334,8.83927669058535,5.384495062789089,5.631211781821365,7.017506142941256,7.285506548522785,10.214715238562922,7.217443431696533,4.77912349311153,4.02535169073515
12.062900645511792,10.063776497465508,11.637662046371554,10.505505799684972,7.3727463664043285,7.289610521451167,8.69349667588463,8.689127655323706,12.06038769673308,8.892611378172106,6.946013991099227,6.198478716492308
10.586483382039699,8.478036476215044,10.131658445564364,9.176162920174596,5.736572297479192,5.963579343618446,7.459338895220296,7.606387389772652,10.640220903758994,7.507141079727608,5.332718793265369,4.59511985013459
10.167197065597,7.853216388156072,9.608310798322087,9.054388070202297,4.77912349311153,5.971261839790462,6.579251212010101,6.887552571664617,10.264408469559651,7.45876269238096,4.564348191467836,3.8501476017100584
9.718903438087914,7.265429723253953,9.081597496083457,8.765302488748196,4.3694478524670215,5.62040086571715,5.976350909297934,6.2285110035911835,9.823253159825523,7.1853870155804165,4.174387269895637,3.091042453358316
11.72580047480764,9.618601567386348,11.309167787455856,10.203925422776587,6.52795791762255,6.894670039433482,8.47407690034261,8.506334448081361,11.629178441794478,8.374476889214643,6.023447592961033,5.5093883366279774
9.444463427333401,6.9782137426306985,8.803273982501045,8.499029220788566,4.060443010546419,5.521460917862246,5.545177444479562,6.118097198041348,9.581283046045924,6.918695219020472,3.6109179126442243,3.1354942159291497
10.11662117122102,7.928406026180535,9.606159103032542,8.868413284672005,4.927253685157205,5.703782474656201,6.84587987526405,7.0326242610280065,10.194663514242166,7.2875606403097235,4.736198448394496,4.290459441148391
9.989114638503565,7.85748078694253,9.398478314091577,8.872767529910936,4.897839799950911,5.631211781821365,6.461468176353717,6.8308742346461795,10.05993559141207,7.050989447068045,4.23410650459726,3.4339872044851463
10.328493815851127,8.234299635696253,9.830809327038143,9.015298250772847,5.545177444479562,5.771441123130016,7.239214973779806,7.409741954080923,10.369389029448124,7.2633296174768365,5.159055299214529,4.248495242049359
9.232297539328226,6.651571873589727,8.541300266759471,8.372860820526318,3.6109179126442243,5.43372200355424,5.493061443340548,5.8944028342648505,9.41442342055165,6.98100574072173,3.58351893845611,2.6390573296152584
10.28199247906151,8.179199798423086,9.792555991828847,8.953252164609035,5.41610040220442,5.808142489980444,6.777646593635117,7.0967213784947605,10.357107702531339,7.164720378771857,5.0689042022202315,4.23410650459726
11.446839079842368,9.538492376981678,11.055040111914732,9.698552220870587,6.814542897259958,6.480044561926653,8.565602330623925,8.572817095164234,11.477629838575504,7.9561263512135,6.5638555265321274,5.44673737166631
10.672924252515658,8.543445562560303,10.168463787452271,9.38538551979936,5.8522024797744745,6.180016653652572,7.531552381407289,7.681560362559537,10.730400473259067,7.715569534520208,5.389071729816501,4.532599493153256
9.855189767128376,7.672292455628756,9.303648549109834,8.688285266258644,4.8283137373023015,5.472270673671475,6.54534966033442,6.648984550024776,9.932755050216697,7.1180162044653335,4.343805421853684,3.4965075614664802
8.38662882139512,5.823045895483019,7.715569534520208,7.500529485395295,2.772588722239781,4.31748811353631,4.787491742782046,5.3612921657094255,8.454892165218858,6.037870919922137,2.4849066497880004,1.791759469228055
10.07365217905945,7.738923757439457,9.48257880293411,9.022201929860664,4.795790545596741,5.7745515455444085,6.6293632534374485,6.811244378601294,10.180702535638066,7.193685818395112,4.48863636973214,3.6635616461296463
10.096584182498042,8.057060681965766,9.588228712314113,8.781555458546402,5.075173815233827,5.676753802268282,6.846943139585379,6.947937068614969,10.162461460851166,6.906754778648554,4.68213122712422,3.8501476017100584
10.849861221114018,8.713910628493924,10.335367366815744,9.589666822474653,5.811140992976701,6.405228458030842,7.655390644826152,7.707062655370473,10.736287973911258,7.857867559331803,5.4510384535657,4.820281565605037
11.14742598480511,9.17895289873455,10.716881398190429,9.57692604202343,6.317164686747284,6.22455842927536,8.007034012193408,7.983440063006542,11.052856324868022,7.641564441260972,5.755742213586912,5.017279836814924
10.498994340453384,8.361007108226909,9.950371138434978,9.309370895439137,5.627621113690637,6.135564891081739,7.142827401161621,7.25063551189868,10.478582911319936,7.5310163320779155,5.062595033026967,4.31748811353631
11.007982504362394,8.997642078523512,10.563439828238433,9.513994213937663,6.0112671744041615,6.202535517187923,7.783640596221253,7.812782818577581,10.947608455915049,7.509883061154913,5.308267697401205,4.709530201312334
10.992890902118928,8.99516499031115,10.535424002051176,9.529666449762425,6.021023349349527,6.320768294250582,7.745002803515839,7.718685495198466,11.022408876202102,7.536363938404511,5.459585514144159,5.0689042022202315
10.779643553670164,8.884333185202735,10.310251816375912,9.28266103355581,6.0112671744041615,6.1779441140506,7.5256399750415355,7.5678626054638825,10.672738925760894,7.470793774195062,5.43372200355424,4.927253685157205
9.839855287291273,7.677400430514807,9.386979145634639,8.432724034789787,4.5217885770490405,5.220355825078324,6.498282149476434,6.669498089857879,9.835315772432795,6.424869023905388,4.143134726391533,3.4965075614664802
8.165079258805068,5.998936561946683,7.630461261783627,6.961296045910167,2.9444389791664403,3.8066624897703196,4.859812404361672,5.017279836814924,8.244859395911256,4.624972813284271,2.8903717578961645,1.6094379124341003
9.076694687106265,6.674561391814426,8.441175704992322,8.109224953089955,3.5553480614894135,5.147494476813453,5.676753802268282,5.950642552587727,9.151439264056021,6.5722825426940075,3.5263605246161616,3.1354942159291497
8.539932678385727,6.102558594613569,7.936302693201959,7.5352967024440884,3.1354942159291497,4.2626798770413155,4.844187086458591,5.389071729816501,8.609772372709331,5.8944028342648505,2.8903717578961645,2.1972245773362196
8.532081803909987,6.456769655572163,7.98514393119862,7.315218389752975,3.5263605246161616,4.04305126783455,5.198497031265826,5.356586274672012,8.602453035367061,5.4680601411351315,3.044522437723423,2.302585092994046
8.583355393669907,6.093569770045136,7.9483852851118995,7.635303886259415,2.70805020110221,4.564348191467836,5.262690188904886,5.5093883366279774,8.63817111796914,6.030685260261263,2.70805020110221,2.302585092994046
10.256395409905616,8.190908881182514,9.736547097780475,8.977525200965243,5.225746673713202,5.755742213586912,7.072421900537371,6.951772164398911,10.093157046992621,7.115582126184454,4.700480365792417,4.2626798770413155
8.469682208745185,6.285998094508865,7.976595409316577,7.186144304522325,3.6109179126442243,3.871201010907891,4.962844630259907,5.241747015059643,8.48632152774915,5.123963979403259,3.2188758248682006,2.70805020110221
9.79031885443049,7.689828668736484,9.255600503381046,8.558910784768106,4.77912349311153,5.43372200355424,6.293419278846481,6.38856140554563,9.874007247213619,6.86484777797086,4.48863636973214,3.8066624897703196
9.846758458290038,7.757906208351747,9.351839934249883,8.524764456912555,4.927253685157205,5.517452896464707,6.573680166960646,6.80903930604298,9.912050783196616,6.88653164253051,4.394449154672439,3.7376696182833684
8.76201995356159,6.368187186350492,8.181160858023409,7.711101251840158,3.8066624897703196,4.762173934797756,6.257667587882639,6.274762021241939,8.86304982791909,6.272877006546167,3.4011973816621555,1.3862943611198906
9.105535257610056,6.948897222313312,8.560635749259074,7.916807490937603,4.060443010546419,4.804021044733257,6.236369590203704,6.450470422144176,9.305650551780507,6.326149473155099,3.6888794541139363,2.833213344056216
8.599510233905452,6.439350371100098,7.993957547573565,7.518607216815252,3.2188758248682006,4.465908118654584,5.0369526024136295,5.438079308923196,8.660600654710967,5.883322388488279,3.044522437723423,2.302585092994046
8.391629968440892,6.184148890937483,7.780720886117918,7.334981878871814,3.295836866004329,3.9512437185814275,4.912654885736052,5.220355825078324,8.467162257810672,5.634789603169249,2.8903717578961645,2.6390573296152584
8.391403185357937,6.206575926724928,7.7823903355874595,7.324489979348532,3.5263605246161616,4.110873864173311,4.7535901911063645,5.225746673713202,8.360305435879093,5.783825182329737,2.5649493574615367,2.302585092994046
8.017637159908478,5.762051382780177,7.452402451223638,6.901737206656574,3.2188758248682006,3.828641396489095,5.153291594497779,5.455321115357702,8.213923595622743,5.356586274672012,2.70805020110221,2.1972245773362196
8.73020559553099,6.492239835020471,8.15507488781144,7.6246189861593985,3.58351893845611,4.276666119016055,5.318119993844216,5.442417710521793,8.75384509275524,5.713732805509369,3.1354942159291497,1.9459101490553132
9.16858043772795,6.927557906278317,8.509564164251746,8.191740021277457,4.007333185232471,4.955827057601261,5.648974238161206,5.846438775057725,9.291274989472182,6.580639137284949,3.5263605246161616,2.4849066497880004
7.485491608030754,5.19295685089021,6.831953565565855,6.517671272912275,1.9459101490553132,3.828641396489095,4.060443010546419,4.430816798843313,7.555905093611346,4.997212273764115,1.6094379124341003,1.0986122886681098
8.144388865547622,5.820082930352362,7.545918151209323,7.103322062526113,2.833213344056216,3.8501476017100584,4.9344739331306915,5.19295685089021,8.250097752572845,5.66988092298052,2.1972245773362196,1.0986122886681098
8.086717920303906,5.988961416889864,7.438383530044307,7.050989447068045,3.4339872044851463,3.8066624897703196,5.3230099791384085,5.241747015059643,8.146419323098003,5.318119993844216,2.8903717578961645,1.0986122886681098
8.574140471857987,6.464588303689961,7.974532844130228,7.465655310134056,3.4339872044851463,4.406719247264253,5.225746673713202,5.262690188904886,8.620291149419804,5.634789603169249,3.044522437723423,2.0794415416798357
8.481358738407021,6.380122536899765,8.01565761455734,7.0967213784947605,3.7612001156935624,3.8501476017100584,5.560681631015528,5.5909869805108565,8.440528106480752,5.298317366548036,3.258096538021482,2.0794415416798357
7.691656822810547,5.4638318050256105,7.161622002939187,6.502790045915623,2.772588722239781,3.295836866004329,4.5217885770490405,4.59511985013459,7.771067086065406,4.6443908991413725,2.1972245773362196,1.0986122886681098
7.618251097876695,5.568344503761097,7.133295954896068,6.220590170099739,3.1780538303479458,3.091042453358316,4.68213122712422,4.804021044733257,7.870165946469845,4.30406509320417,2.833213344056216,1.6094379124341003
7.820439515262181,5.442417710521793,7.2813856635702825,6.695798917058491,2.833213344056216,3.4965075614664802,4.8283137373023015,5.093750200806762,7.8826922062890254,5.0106352940962555,2.6390573296152584,2.0794415416798357
8.245909264774093,6.091309882077698,7.7266536648476425,7.00397413672268,3.044522437723423,3.295836866004329,4.890349128221754,4.77912349311153,8.211482916445066,5.1298987149230735,2.772588722239781,1.0986122886681098
9.653037036689675,7.687997166393016,9.21492982430999,8.114623886420098,5.10594547390058,4.804021044733257,6.968850378341948,6.98100574072173,9.727585347544357,6.499787040655854,4.804021044733257,3.6375861597263857
8.768574284141687,6.728628613084702,8.246695943718557,7.484368643286131,4.07753744390572,4.3694478524670215,5.552959584921617,5.736572297479192,8.795884972029885,5.700443573390687,3.295836866004329,2.1972245773362196
9.57858809226753,7.419380582918692,9.035629778183564,8.385944904806284,4.584967478670572,5.351858133476067,6.322565239927284,6.48768401848461,9.635869511120088,7.001245622069476,4.330733340286331,3.5553480614894135
7.5411524551363085,5.54907608489522,6.92461239604856,6.416732282512326,2.8903717578961645,3.713572066704308,4.219507705176107,4.51085950651685,8.104703468371108,5.075173815233827,2.1972245773362196,1.6094379124341003
7.023758954738443,4.61512051684126,6.289715570908998,6.184148890937483,1.791759469228055,2.772588722239781,3.4657359027997265,4.110873864173311,7.161622002939187,4.48863636973214,1.9459101490553132,0.6931471805599453
7.830822995135316,5.389071729816501,7.1592919047975645,6.921658184151129,2.5649493574615367,3.970291913552122,3.871201010907891,4.605170185988092,7.88193748927207,5.6131281063880705,2.3978952727983707,0.6931471805599453
8.192016914536875,5.634789603169249,7.602401335665818,7.193685818395112,3.044522437723423,3.970291913552122,4.23410650459726,4.820281565605037,8.292047637431354,5.659482215759621,2.70805020110221,1.9459101490553132
8.24301946898925,5.983936280687191,7.669495251007694,7.142036574706803,3.4339872044851463,4.0943445622221,5.043425116919247,4.983606621708336,8.313116702819253,5.247024072160486,2.4849066497880004,1.791759469228055
9.964535614101061,7.771488760117616,9.410501846898468,8.805824812903607,4.795790545596741,5.648974238161206,6.55250788703459,6.7226297948554485,9.98736903651683,7.154615356913663,4.3694478524670215,3.6635616461296463
7.141245122350491,5.14166355650266,6.616065185132817,5.849324779946859,2.833213344056216,2.5649493574615367,4.532599493153256,4.477336814478207,7.317212408359839,4.2626798770413155,1.791759469228055,1.6094379124341003
9.080117784926209,6.933423025730715,8.644706511715198,7.637716432664798,3.8066624897703196,4.48863636973214,5.545177444479562,5.8944028342648505,8.989943046329998,5.407171771460119,3.2188758248682006,2.8903717578961645
8.731497794063243,6.48768401848461,8.119398589612294,7.687538766201629,3.258096538021482,4.418840607796598,5.093750200806762,5.43372200355424,8.855092980028635,6.075346031088684,2.8903717578961645,2.1972245773362196
8.315566483564277,5.87493073085203,7.599401333415815,7.459338895220296,2.772588722239781,4.290459441148391,4.882801922586371,5.056245805348308,8.36474106822456,6.142037405587356,2.3978952727983707,1.791759469228055
8.682199026000504,6.432940092739179,8.0925452638913,7.604396348796338,3.044522437723423,4.248495242049359,4.997212273764115,5.278114659230517,8.795127912413138,5.8289456176102075,3.258096538021482,2.1972245773362196
9.366660126231137,7.199678345691172,8.83608319099221,8.153925132007862,4.51085950651685,4.7535901911063645,5.872117789475416,6.003887067106539,9.400133943608838,6.0844994130751715,4.060443010546419,2.995732273553991
9.498597279178806,7.3031700512368,8.920255414908091,8.381831553485561,4.30406509320417,5.123963979403259,6.09807428216624,6.269096283706261,9.594990340370426,6.54534966033442,3.970291913552122,3.044522437723423
8.48879371689454,5.793013608384144,8.067462667010057,7.203405521083095,3.295836866004329,3.9318256327243257,5.123963979403259,5.2574953720277815,8.545780648268149,5.288267030694535,2.70805020110221,1.9459101490553132
7.699389406256737,5.429345628954441,7.068172000388042,6.693323668269949,2.4849066497880004,3.295836866004329,4.219507705176107,4.68213122712422,7.772331575169614,4.762173934797756,1.791759469228055,1.0986122886681098
8.88875674784872,6.755768921984255,8.278174290943738,7.806289289267033,3.970291913552122,4.574710978503383,5.272999558563747,5.5134287461649825,8.865170419651774,5.676753802268282,3.295836866004329,2.4849066497880004
8.149890544402423,5.8522024797744745,7.507141079727608,7.16703787691222,2.8903717578961645,3.8066624897703196,4.356708826689592,4.634728988229636,8.25582842728183,5.1647859739235145,1.791759469228055,1.6094379124341003
7.912423121473705,5.537334267018537,7.282761179605593,6.931471805599453,2.6390573296152584,3.8918202981106265,4.454347296253507,4.30406509320417,7.9355873855892,4.897839799950911,2.70805020110221,1.0986122886681098
8.022896869601457,5.780743515792329,7.438971592395862,6.934397209928558,2.772588722239781,3.6109179126442243,4.499809670330265,4.867534450455582,8.095293776844649,4.9344739331306915,2.4849066497880004,2.1972245773362196
7.693481640835175,5.375278407684165,7.024649030453636,6.752270376141742,2.833213344056216,3.5263605246161616,3.9889840465642745,3.9318256327243257,7.764720544771477,4.564348191467836,2.0794415416798357,1.791759469228055
8.19229373114764,5.8805329864007,7.59337419312129,7.148345743900068,3.091042453358316,3.828641396489095,4.68213122712422,5.075173815233827,8.302017809751204,5.153291594497779,2.5649493574615367,1.6094379124341003
8.901911226379612,7.05617528410041,8.346404870435956,7.587310506022615,3.6888794541139363,4.276666119016055,5.556828061699537,5.545177444479562,8.765302488748196,5.556828061699537,3.091042453358316,2.6390573296152584
9.13701670755734,7.367708572374371,8.633908991112198,7.645875825184813,4.07753744390572,4.143134726391533,5.966146739123692,5.730099782973574,8.964951211714654,5.5254529391317835,3.1354942159291497,3.091042453358316
8.866158492284917,6.697034247666484,8.235890725928495,7.826443135456014,3.6635616461296463,4.59511985013459,5.14166355650266,5.214935757608986,8.793915423631676,5.918893854273146,3.2188758248682006,2.6390573296152584
8.304742269640771,5.998936561946683,7.679251425953058,7.2991214627108,2.70805020110221,3.970291913552122,4.770684624465665,4.7535901911063645,8.232440158470336,5.351858133476067,2.302585092994046,2.1972245773362196
8.110427237575024,5.8377304471659395,7.4570320891223805,7.135687347028144,2.833213344056216,4.23410650459726,4.454347296253507,4.770684624465665,8.22389538017882,5.170483995038151,2.1972245773362196,1.3862943611198906
8.41913925094085,6.09807428216624,7.822845290279774,7.373374309910049,3.1780538303479458,3.784189633918261,5.111987788356544,5.3471075307174685,8.639587799629844,5.860786223465865,2.5649493574615367,1.9459101490553132
8.969541885423252,6.976348070447749,8.432288684325794,7.6953031349635665,3.8066624897703196,4.418840607796598,6.016157159698354,5.8377304471659395,8.971575439759016,5.69035945432406,3.4657359027997265,3.044522437723423
9.301733800405394,7.143617602704121,8.703838719690246,8.207129168071326,4.127134385045092,4.897839799950911,5.799092654460526,5.820082930352362,9.352447388601012,6.2766434893416445,3.828641396489095,2.8903717578961645
9.354094335620879,7.402451520818244,8.849513965486398,7.98514393119862,4.653960350157523,4.820281565605037,6.100318952020064,6.478509642208569,9.408371222475317,5.991464547107982,4.248495242049359,3.1780538303479458
8.608495349823023,6.650279048587422,8.038189179973203,7.383989457978509,3.9318256327243257,4.189654742026425,5.187385805840755,5.4680601411351315,8.590815331286851,5.332718793265369,2.995732273553991,2.0794415416798357
7.942717540573791,5.783825182329737,7.401231264413015,6.74993119378857,2.995732273553991,3.4965075614664802,5.0106352940962555,4.983606621708336,8.015987811027237,5.0238805208462765,2.772588722239781,1.3862943611198906
7.240649694255466,4.875197323201151,6.872128101338986,5.68697535633982,2.6390573296152584,2.5649493574615367,4.418840607796598,4.836281906951478,7.617267813628347,4.02535169073515,1.791759469228055,0.0
8.251403065380556,5.993961427306569,7.564238475170491,7.317212408359839,3.258096538021482,4.290459441148391,4.51085950651685,4.962844630259907,8.338305731356565,5.529429087511423,2.6390573296152584,1.6094379124341003
8.179199798423086,5.955837369464831,7.590346945602565,7.0925737159746784,2.8903717578961645,3.58351893845611,4.852030263919617,4.867534450455582,8.248529124800218,5.093750200806762,2.3978952727983707,1.6094379124341003
8.236420527265391,5.902633333401366,7.617267813628347,7.229113877793302,2.6390573296152584,4.04305126783455,4.867534450455582,5.0238805208462765,8.331586243630754,5.645446897643238,2.772588722239781,1.0986122886681098
8.552367266423891,6.3080984415095305,7.962415680121064,7.473637108496206,3.258096538021482,4.143134726391533,5.407171771460119,5.5254529391317835,8.613956859848546,5.713732805509369,3.1354942159291497,2.1972245773362196
6.903747257584598,3.9889840465642745,6.546785410760524,5.5093883366279774,1.3862943611198906,2.1972245773362196,4.564348191467836,4.634728988229636,6.963189985870238,3.8066624897703196,1.3862943611198906,1.0986122886681098
7.553810852008231,5.176149732573829,6.9726062513017535,6.501289670540389,2.302585092994046,3.258096538021482,4.6913478822291435,4.709530201312334,7.666221925662725,4.859812404361672,2.302585092994046,0.0
7.444833273892193,5.267858159063328,6.8001700683022,6.431331081933479,2.302585092994046,3.5263605246161616,4.51085950651685,4.74493212836325,7.60339933974067,4.8283137373023015,0.6931471805599453,0.6931471805599453
8.532869670801245,6.173786103901937,7.88570539124302,7.571473648851271,3.258096538021482,4.30406509320417,4.672828834461906,5.187385805840755,8.61341204915678,5.961005339623274,3.367295829986474,2.1972245773362196
8.220941168281389,5.8805329864007,7.6362696033793735,7.162397497355718,3.258096538021482,4.174387269895637,4.672828834461906,5.075173815233827,8.32845106681936,5.393627546352362,2.4849066497880004,2.0794415416798357
8.204398418149381,5.973809611869261,7.564238475170491,7.198931240688173,3.295836866004329,4.143134726391533,4.5217885770490405,5.017279836814924,8.32845106681936,5.4680601411351315,2.4849066497880004,2.0794415416798357
8.98281222234415,6.720220155135295,8.36287583103188,7.955425088912672,4.02535169073515,4.6913478822291435,5.634789603169249,5.723585101952381,9.087833697483386,6.251903883165888,3.5553480614894135,2.3978952727983707
7.222566018822171,5.062595033026967,6.60934924316738,6.156978985585555,2.1972245773362196,3.2188758248682006,3.8501476017100584,4.0943445622221,7.294377299288821,4.5217885770490405,0.6931471805599453,0.0
8.034306936339489,5.918893854273146,7.4127640174265625,6.964135612418245,2.995732273553991,3.713572066704308,4.5217885770490405,4.736198448394496,8.133587417660966,5.003946305945459,2.9444389791664403,1.0986122886681098
8.237743803890933,6.118097198041348,7.730174795246222,6.959398512133975,3.332204510175204,3.58351893845611,5.298317366548036,5.14166355650266,8.323851131338817,5.198497031265826,2.772588722239781,1.9459101490553132
7.946617563244473,6.077642243349034,7.482681828154651,6.421622267806518,3.2188758248682006,3.6375861597263857,4.77912349311153,4.941642422609304,8.017637159908478,4.663439094112067,2.6390573296152584,2.0794415416798357
8.335431477880796,6.22455842927536,7.830822995135316,7.046647277848756,3.1354942159291497,4.060443010546419,5.337538079701318,5.429345628954441,8.45914025996762,5.25227342804663,2.6390573296152584,2.1972245773362196
7.5883236773352225,5.337538079701318,6.964135612418245,6.566672429803241,2.1972245773362196,3.044522437723423,4.499809670330265,4.553876891600541,7.711548979629146,4.74493212836325,1.0986122886681098,0.6931471805599453
9.118882761487347,7.069023426578259,8.589699882202986,7.854381210652365,4.276666119016055,4.804021044733257,5.703782474656201,5.855071922202427,9.187071745036828,6.244166900663736,3.5263605246161616,3.1354942159291497
8.384575666801398,6.270988431858299,7.88570539124302,7.084226422097916,3.6888794541139363,4.2626798770413155,5.278114659230517,5.568344503761097,8.473241303887054,5.3981627015177525,3.044522437723423,2.1972245773362196
8.0323601479245,5.75890177387728,7.504942068396171,6.853299093186078,3.1354942159291497,3.6375861597263857,4.976733742420574,5.204006687076795,8.152774052744075,5.2832037287379885,2.772588722239781,2.0794415416798357
7.85979918056211,5.488937726156687,7.290292882446597,6.785587645007929,2.995732273553991,3.970291913552122,4.74493212836325,5.099866427824199,8.025189321890835,5.170483995038151,1.791759469228055,2.3978952727983707
8.018954683155718,5.8377304471659395,7.418180822726788,6.93828448401696,3.4965075614664802,3.6635616461296463,4.90527477843843,4.795790545596741,8.074960359115858,5.25227342804663,2.772588722239781,1.6094379124341003
7.8928255262511176,5.796057750765372,7.461065514354283,6.416732282512326,3.295836866004329,3.4011973816621555,5.062595033026967,5.099866427824199,7.950502434808851,4.77912349311153,3.295836866004329,1.791759469228055
9.979336864819565,7.908754738783246,9.465292619805044,8.691314551644853,5.0369526024136295,5.501258210544727,6.684611727667927,6.882437470997847,9.991590000757673,6.885509670034818,4.700480365792417,4.04305126783455
8.638879709672837,6.352629396319567,7.994632311431825,7.6544432264701125,3.332204510175204,4.343805421853684,5.043425116919247,5.44673737166631,8.760766624241956,5.924255797414532,3.1354942159291497,1.791759469228055
9.476236852356042,7.336936913707618,8.996032669324372,8.14351740579748,4.736198448394496,4.77912349311153,6.218600119691729,6.320768294250582,9.5307558140446,6.478509642208569,4.0943445622221,3.2188758248682006
8.423321975806166,6.318968113746434,7.823245690685523,7.313886831633462,3.58351893845611,4.007333185232471,5.111987788356544,5.2832037287379885,8.48632152774915,5.3612921657094255,3.367295829986474,1.9459101490553132
8.58653266949485,6.447305862541213,8.014996894348302,7.440733707389261,3.8066624897703196,4.23410650459726,5.159055299214529,5.393627546352362,8.625329850020815,5.529429087511423,3.044522437723423,2.70805020110221
8.600798775271034,6.493753839851686,8.03268487596762,7.436617265234227,3.5553480614894135,4.060443010546419,5.093750200806762,5.4680601411351315,8.653819788948063,5.2832037287379885,2.995732273553991,2.302585092994046
8.14002395246292,5.84354441703136,7.484368643286131,7.174724309836376,3.1780538303479458,3.828641396489095,4.624972813284271,4.852030263919617,8.21851757748959,5.231108616854587,2.6390573296152584,1.3862943611198906
8.681520484837913,6.51025834052315,8.092239406724211,7.577633832602728,3.871201010907891,4.127134385045092,4.969813299576001,5.332718793265369,8.799360083179907,5.5909869805108565,3.4339872044851463,1.791759469228055
10.010816130288653,7.920083199053234,9.438352054687252,8.846496938558838,5.1298987149230735,5.60947179518496,6.805722553416985,7.05617528410041,10.054619394540044,7.15305163493748,4.74493212836325,3.6635616461296463
9.21453157659465,7.112327444710911,8.62748154531036,8.081475040137052,4.1588830833596715,4.8283137373023015,5.6131281063880705,5.723585101952381,9.308736693832376,6.249975242259483,3.332204510175204,2.8903717578961645
8.015987811027237,5.598421958998375,7.374001859350161,7.062191632286556,2.8903717578961645,3.970291913552122,4.5217885770490405,5.0369526024136295,8.121183242078828,5.438079308923196,2.3978952727983707,0.0
